order_id,Product_ID,seller_id,order_date,delivery_date,expected_delivery_date,quantity
1339,1048,27175,06-04-2021,13-04-2021,14-04-2021,1
1340,1076,57062,17-07-2021,13-08-2021,12-08-2021,4
1341,1059,29903,07-02-2021,09-02-2021,10-02-2021,9
1342,1086,17120,24-08-2021,08-09-2021,07-09-2021,7
1343,1022,2435,17-09-2021,06-10-2021,07-10-2021,5
1344,1030,4116,16-08-2021,06-09-2021,08-09-2021,14
1345,1038,21010,14-02-2021,05-03-2021,03-03-2021,14
1346,1051,25545,23-03-2021,06-04-2021,05-04-2021,12
1347,1054,3105,29-05-2021,14-06-2021,16-06-2021,7
1348,1008,21616,07-10-2021,28-10-2021,29-10-2021,1
1349,1027,88370,13-04-2021,29-04-2021,28-04-2021,5
1350,1027,13641,14-02-2021,02-03-2021,04-03-2021,8
1351,1098,9686,02-05-2021,04-05-2021,06-05-2021,5
1352,1021,89694,08-10-2021,10-10-2021,12-10-2021,11
1353,1030,7251,30-03-2021,05-04-2021,06-04-2021,4
1354,1097,71908,26-02-2021,08-03-2021,10-03-2021,14
1355,1028,72300,14-04-2021,24-04-2021,23-04-2021,4
1356,1064,88805,01-04-2021,15-04-2021,16-04-2021,14
1357,1097,29830,08-02-2021,13-02-2021,12-02-2021,9
1358,1069,99010,07-04-2021,12-04-2021,11-04-2021,6
1359,1061,2230,16-05-2021,31-05-2021,30-05-2021,13
1360,1048,38400,03-08-2021,08-08-2021,09-08-2021,2
1361,1019,6386,06-02-2021,25-02-2021,26-02-2021,15
1362,1004,20780,30-09-2021,07-10-2021,08-10-2021,2
1363,1035,38950,25-01-2021,21-02-2021,23-02-2021,9
1364,1064,74986,13-03-2021,03-04-2021,02-04-2021,2
1365,1049,1310,14-04-2021,25-04-2021,26-04-2021,10
1366,1017,11045,15-07-2021,30-07-2021,01-08-2021,10
1367,1044,36900,20-02-2021,19-03-2021,20-03-2021,6
1368,1092,13178,02-09-2021,21-09-2021,22-09-2021,2
1369,1030,68371,26-03-2021,18-04-2021,16-04-2021,2
1370,1093,74423,22-01-2021,11-02-2021,12-02-2021,5
1371,1046,22231,29-08-2021,15-09-2021,17-09-2021,5
1372,1006,88110,14-03-2021,19-03-2021,21-03-2021,12
1373,1099,3718,13-03-2021,03-04-2021,05-04-2021,12
1374,1037,28495,05-06-2021,20-06-2021,22-06-2021,10
1375,1024,11320,20-01-2021,26-01-2021,25-01-2021,13
1376,1093,16010,04-07-2021,17-07-2021,18-07-2021,15
1377,1046,78015,19-05-2021,28-05-2021,26-05-2021,3
1378,1053,92320,29-09-2021,25-10-2021,27-10-2021,2
1379,1095,32140,13-02-2021,15-02-2021,14-02-2021,14
1380,1099,31330,22-03-2021,28-03-2021,29-03-2021,5
1381,1060,5093,11-04-2021,03-05-2021,04-05-2021,1
1382,1097,30441,04-05-2021,15-05-2021,17-05-2021,9
1383,1063,11547,08-09-2021,14-09-2021,16-09-2021,7
1384,1085,87030,27-05-2021,22-06-2021,20-06-2021,1
1385,1032,3923,08-08-2021,24-08-2021,23-08-2021,5
1386,1087,13232,14-02-2021,03-03-2021,05-03-2021,5
1387,1033,86181,11-06-2021,14-06-2021,16-06-2021,14
1388,1067,8576,12-02-2021,17-02-2021,16-02-2021,14
1389,1018,9551,20-04-2021,23-04-2021,22-04-2021,12
1390,1025,12243,20-01-2021,24-01-2021,26-01-2021,5
1391,1095,5894,16-05-2021,06-06-2021,05-06-2021,1
1392,1054,3574,12-01-2021,25-01-2021,24-01-2021,15
1393,1058,39404,06-05-2021,27-05-2021,26-05-2021,10
1394,1067,40323,06-09-2021,10-09-2021,12-09-2021,1
1395,1046,30240,26-03-2021,02-04-2021,31-03-2021,3
1396,1024,24240,26-02-2021,03-03-2021,04-03-2021,15
1397,1032,22440,03-02-2021,22-02-2021,21-02-2021,2
1398,1047,7020,28-09-2021,13-10-2021,11-10-2021,6
1399,1086,5596,21-10-2021,30-10-2021,29-10-2021,9
1400,1023,35935,02-07-2021,25-07-2021,23-07-2021,15
1401,1066,86600,14-08-2021,24-08-2021,22-08-2021,8
1402,1027,37410,09-03-2021,04-04-2021,05-04-2021,7
1403,1002,96570,16-09-2021,25-09-2021,24-09-2021,3
1404,1090,2435,03-03-2021,09-03-2021,11-03-2021,7
1405,1017,1424,09-08-2021,12-08-2021,11-08-2021,10
1406,1033,1537,25-07-2021,18-08-2021,20-08-2021,4
1407,1009,14050,09-01-2021,20-01-2021,19-01-2021,2
1408,1043,24722,30-01-2021,15-02-2021,16-02-2021,4
1409,1048,36680,03-05-2021,11-05-2021,12-05-2021,9
1410,1039,6722,04-08-2021,09-08-2021,08-08-2021,15
1411,1093,24220,17-03-2021,08-04-2021,07-04-2021,12
1412,1042,92035,23-09-2021,13-10-2021,14-10-2021,14
1413,1026,22451,17-10-2021,31-10-2021,30-10-2021,10
1414,1099,74160,02-01-2021,03-01-2021,02-01-2021,13
1415,1050,13610,14-07-2021,19-07-2021,21-07-2021,8
1416,1025,13600,08-10-2021,25-10-2021,27-10-2021,9
1417,1024,13201,14-09-2021,11-10-2021,10-10-2021,3
1418,1013,55525,24-08-2021,15-09-2021,17-09-2021,7
1419,1060,35164,20-10-2021,10-11-2021,11-11-2021,14
1420,1007,3183,22-02-2021,19-03-2021,20-03-2021,13
1421,1057,14051,28-09-2021,09-10-2021,10-10-2021,2
1422,1036,88351,16-03-2021,26-03-2021,24-03-2021,7
1423,1045,60055,12-06-2021,21-06-2021,23-06-2021,7
1424,1020,95780,13-03-2021,18-03-2021,19-03-2021,9
1425,1065,76630,21-02-2021,17-03-2021,16-03-2021,14
1426,1008,12413,26-09-2021,16-10-2021,18-10-2021,14
1427,1016,72620,27-01-2021,10-02-2021,08-02-2021,2
1428,1014,14270,24-02-2021,23-03-2021,22-03-2021,8
1429,1076,73780,08-02-2021,22-02-2021,21-02-2021,3
1430,1087,11065,08-02-2021,01-03-2021,28-02-2021,4
1431,1015,99150,25-04-2021,09-05-2021,10-05-2021,6
1432,1092,35790,20-10-2021,03-11-2021,05-11-2021,6
1433,1098,24060,18-08-2021,02-09-2021,03-09-2021,14
1434,1066,36080,11-05-2021,01-06-2021,02-06-2021,12
1435,1032,38408,17-02-2021,22-02-2021,23-02-2021,1
1436,1087,13843,17-08-2021,10-09-2021,08-09-2021,10
1437,1063,24350,25-08-2021,05-09-2021,07-09-2021,1
1438,1086,8150,22-05-2021,31-05-2021,29-05-2021,5
1439,1051,2559,24-08-2021,06-09-2021,05-09-2021,13
1440,1025,3755,09-10-2021,30-10-2021,29-10-2021,7
1441,1058,1227,28-02-2021,02-03-2021,03-03-2021,1
1442,1063,30575,24-03-2021,30-03-2021,01-04-2021,7
1443,1062,6286,09-03-2021,27-03-2021,25-03-2021,12
1444,1022,4001,07-03-2021,26-03-2021,27-03-2021,4
1445,1058,12503,07-07-2021,27-07-2021,29-07-2021,14
1446,1058,9895,26-03-2021,30-03-2021,01-04-2021,9
1447,1086,83209,10-01-2021,23-01-2021,24-01-2021,6
1448,1049,16403,20-08-2021,31-08-2021,29-08-2021,6
1449,1052,4401,23-10-2021,09-11-2021,07-11-2021,4
1450,1042,93700,30-04-2021,05-05-2021,03-05-2021,1
1451,1070,14170,25-08-2021,06-09-2021,05-09-2021,10
1452,1015,2846,09-10-2021,22-10-2021,24-10-2021,5
1453,1054,79640,13-08-2021,22-08-2021,21-08-2021,1
1454,1060,6765,29-03-2021,12-04-2021,11-04-2021,1
1455,1097,32044,04-04-2021,06-04-2021,05-04-2021,11
1456,1008,24230,28-06-2021,20-07-2021,19-07-2021,13
1457,1053,9250,04-03-2021,12-03-2021,11-03-2021,11
1458,1060,4160,21-10-2021,10-11-2021,12-11-2021,8
1459,1005,17208,18-06-2021,06-07-2021,08-07-2021,14
1460,1068,81250,07-06-2021,17-06-2021,15-06-2021,2
1461,1006,95780,14-02-2021,19-02-2021,17-02-2021,5
1462,1096,88106,31-01-2021,20-02-2021,22-02-2021,3
1463,1094,78307,16-03-2021,09-04-2021,08-04-2021,6
1464,1047,28999,29-06-2021,25-07-2021,27-07-2021,13
1465,1099,9530,21-05-2021,23-05-2021,22-05-2021,12
1466,1055,13160,10-06-2021,05-07-2021,07-07-2021,6
1467,1040,48950,24-02-2021,10-03-2021,09-03-2021,11
1468,1052,4342,15-04-2021,17-04-2021,16-04-2021,2
1469,1016,6624,27-04-2021,04-05-2021,06-05-2021,7
1470,1013,30431,11-09-2021,04-10-2021,06-10-2021,8
1471,1030,4182,08-07-2021,10-07-2021,08-07-2021,7
1472,1019,4862,15-07-2021,29-07-2021,30-07-2021,10
1473,1017,13275,19-05-2021,12-06-2021,11-06-2021,5
1474,1063,89705,19-08-2021,09-09-2021,10-09-2021,15
1475,1019,28625,27-05-2021,01-06-2021,30-05-2021,6
1476,1092,18051,07-10-2021,02-11-2021,31-10-2021,10
1477,1058,20550,20-06-2021,26-06-2021,24-06-2021,15
1478,1055,35430,15-10-2021,23-10-2021,25-10-2021,9
1479,1090,89245,27-06-2021,16-07-2021,17-07-2021,11
1480,1090,12233,15-07-2021,05-08-2021,03-08-2021,12
1481,1062,36881,20-08-2021,12-09-2021,14-09-2021,4
1482,1023,2302,03-08-2021,09-08-2021,11-08-2021,1
1483,1009,6455,15-03-2021,20-03-2021,19-03-2021,9
1484,1012,9061,05-05-2021,31-05-2021,29-05-2021,5
1485,1001,88372,08-01-2021,28-01-2021,29-01-2021,6
1486,1058,34004,27-04-2021,08-05-2021,09-05-2021,6
1487,1001,75400,09-01-2021,05-02-2021,06-02-2021,9
1488,1034,28250,01-10-2021,26-10-2021,24-10-2021,10
1489,1096,2082,30-08-2021,21-09-2021,23-09-2021,13
1490,1048,25802,15-09-2021,29-09-2021,30-09-2021,8
1491,1089,26185,24-02-2021,18-03-2021,19-03-2021,2
1492,1001,97030,24-07-2021,07-08-2021,09-08-2021,15
1493,1016,45585,24-04-2021,03-05-2021,01-05-2021,2
1494,1061,88054,31-07-2021,15-08-2021,14-08-2021,10
1495,1064,4717,10-08-2021,19-08-2021,17-08-2021,13
1496,1063,38600,17-06-2021,27-06-2021,29-06-2021,10
1497,1069,22410,07-07-2021,09-07-2021,10-07-2021,7
1498,1022,82310,15-07-2021,23-07-2021,24-07-2021,1
1499,1093,22753,24-10-2021,26-10-2021,28-10-2021,8
1500,1067,89825,15-01-2021,24-01-2021,25-01-2021,4
1501,1076,20540,16-02-2021,25-02-2021,24-02-2021,14
1502,1026,9250,18-02-2021,07-03-2021,06-03-2021,13
1503,1016,85301,19-08-2021,05-09-2021,03-09-2021,13
1504,1051,4704,13-01-2021,08-02-2021,09-02-2021,8
1505,1086,8080,17-08-2021,27-08-2021,29-08-2021,4
1506,1057,62740,11-09-2021,27-09-2021,26-09-2021,12
1507,1029,8072,20-06-2021,11-07-2021,13-07-2021,14
1508,1078,7143,17-07-2021,01-08-2021,02-08-2021,1
1509,1092,13050,02-01-2021,25-01-2021,26-01-2021,11
1510,1069,52120,29-09-2021,01-10-2021,30-09-2021,14
1511,1047,14055,22-08-2021,12-09-2021,13-09-2021,4
1512,1094,35500,13-10-2021,05-11-2021,07-11-2021,3
1513,1062,4772,24-05-2021,04-06-2021,03-06-2021,5
1514,1069,13403,12-07-2021,22-07-2021,23-07-2021,8
1515,1076,73808,23-05-2021,13-06-2021,11-06-2021,7
1516,1016,24220,21-05-2021,26-05-2021,25-05-2021,12
1517,1090,88058,23-06-2021,30-06-2021,01-07-2021,13
1518,1090,35430,03-06-2021,18-06-2021,16-06-2021,6
1519,1048,24315,23-08-2021,12-09-2021,10-09-2021,10
1520,1085,13400,04-02-2021,01-03-2021,27-02-2021,11
1521,1039,79130,17-03-2021,31-03-2021,02-04-2021,14
1522,1100,2365,19-03-2021,05-04-2021,03-04-2021,13
1523,1033,3562,25-04-2021,18-05-2021,20-05-2021,6
1524,1094,4571,21-07-2021,01-08-2021,03-08-2021,13
1525,1023,16202,25-09-2021,20-10-2021,19-10-2021,3
1526,1010,93900,16-05-2021,22-05-2021,20-05-2021,10
1527,1069,41820,13-09-2021,09-10-2021,11-10-2021,6
1528,1100,48903,16-09-2021,07-10-2021,05-10-2021,7
1529,1034,84025,10-01-2021,19-01-2021,20-01-2021,12
1530,1052,29830,07-01-2021,23-01-2021,24-01-2021,6
1531,1095,58407,14-01-2021,08-02-2021,10-02-2021,10
1532,1010,22280,08-09-2021,20-09-2021,21-09-2021,13
1533,1019,6140,04-06-2021,09-06-2021,10-06-2021,2
1534,1058,6056,23-09-2021,26-09-2021,25-09-2021,2
1535,1096,18110,25-01-2021,07-02-2021,05-02-2021,4
1536,1001,4561,05-02-2021,21-02-2021,20-02-2021,7
1537,1069,9321,14-02-2021,13-03-2021,12-03-2021,3
1538,1004,56000,04-01-2021,26-01-2021,24-01-2021,7
1539,1016,12246,03-01-2021,25-01-2021,27-01-2021,3
1540,1024,20011,21-03-2021,30-03-2021,01-04-2021,13
1541,1080,12604,20-08-2021,22-08-2021,23-08-2021,12
1542,1002,3546,10-02-2021,14-02-2021,15-02-2021,9
1543,1092,24750,28-07-2021,09-08-2021,08-08-2021,15
1544,1032,11432,05-03-2021,14-03-2021,16-03-2021,15
1545,1091,26083,21-06-2021,02-07-2021,04-07-2021,13
1546,1084,2114,29-04-2021,19-05-2021,20-05-2021,1
1547,1024,60834,19-10-2021,30-10-2021,31-10-2021,10
1548,1012,85910,17-07-2021,26-07-2021,28-07-2021,14
1549,1050,24360,02-06-2021,09-06-2021,10-06-2021,3
1550,1035,28943,04-08-2021,09-08-2021,10-08-2021,15
1551,1033,81670,16-09-2021,18-09-2021,17-09-2021,7
1552,1033,9861,10-01-2021,17-01-2021,19-01-2021,15
1553,1061,22631,06-03-2021,14-03-2021,15-03-2021,14
1554,1051,22783,07-05-2021,26-05-2021,24-05-2021,4
1555,1043,75265,03-09-2021,09-09-2021,11-09-2021,6
1556,1012,57311,30-07-2021,01-08-2021,31-07-2021,9
1557,1067,45810,19-04-2021,24-04-2021,22-04-2021,2
1558,1065,27251,02-03-2021,18-03-2021,19-03-2021,5
1559,1033,1536,03-03-2021,15-03-2021,17-03-2021,5
1560,1040,1455,28-05-2021,05-06-2021,07-06-2021,1
1561,1074,81540,15-02-2021,13-03-2021,11-03-2021,1
1562,1043,24724,19-09-2021,03-10-2021,01-10-2021,4
1563,1044,6114,04-07-2021,16-07-2021,18-07-2021,7
1564,1029,1224,23-08-2021,19-09-2021,21-09-2021,2
1565,1013,26265,25-02-2021,15-03-2021,16-03-2021,15
1566,1012,6454,24-07-2021,10-08-2021,11-08-2021,3
1567,1095,76875,21-06-2021,23-06-2021,21-06-2021,7
1568,1046,89150,09-01-2021,22-01-2021,23-01-2021,12
1569,1002,72548,16-03-2021,06-04-2021,05-04-2021,15
1570,1035,31872,09-03-2021,14-03-2021,16-03-2021,4
1571,1087,22440,02-02-2021,10-02-2021,12-02-2021,1
1572,1081,88052,01-01-2021,06-01-2021,05-01-2021,15
1573,1090,83880,02-01-2021,09-01-2021,07-01-2021,2
1574,1008,32260,21-06-2021,03-07-2021,01-07-2021,1
1575,1093,95050,14-08-2021,16-08-2021,14-08-2021,1
1576,1026,91370,26-04-2021,05-05-2021,07-05-2021,12
1577,1074,60135,20-02-2021,12-03-2021,14-03-2021,7
1578,1090,20270,09-05-2021,12-05-2021,11-05-2021,5
1579,1034,97110,28-03-2021,20-04-2021,18-04-2021,2
1580,1007,21810,30-04-2021,09-05-2021,08-05-2021,10
1581,1068,4649,09-05-2021,29-05-2021,31-05-2021,13
1582,1058,17209,03-09-2021,18-09-2021,16-09-2021,13
1583,1075,51021,07-04-2021,10-04-2021,09-04-2021,8
1584,1029,23059,29-06-2021,01-07-2021,03-07-2021,15
1585,1036,9415,20-03-2021,23-03-2021,22-03-2021,11
1586,1089,55565,27-02-2021,22-03-2021,23-03-2021,15
1587,1021,22631,08-09-2021,11-09-2021,13-09-2021,10
1588,1036,29820,26-05-2021,20-06-2021,19-06-2021,11
1589,1010,9850,25-06-2021,20-07-2021,19-07-2021,5
1590,1073,75083,06-07-2021,15-07-2021,16-07-2021,15
1591,1024,16700,18-06-2021,06-07-2021,07-07-2021,13
1592,1064,25650,29-06-2021,07-07-2021,09-07-2021,7
1593,1099,3122,21-02-2021,11-03-2021,13-03-2021,9
1594,1049,8671,14-06-2021,23-06-2021,25-06-2021,6
1595,1099,95170,09-03-2021,29-03-2021,31-03-2021,9
1596,1036,9361,13-06-2021,27-06-2021,25-06-2021,1
1597,1082,23076,04-08-2021,16-08-2021,18-08-2021,10
1598,1096,12281,20-06-2021,05-07-2021,06-07-2021,8
1599,1024,39900,23-09-2021,17-10-2021,19-10-2021,13
1600,1023,28893,15-09-2021,16-09-2021,17-09-2021,6
1601,1062,94080,13-06-2021,28-06-2021,27-06-2021,12
1602,1096,51030,14-02-2021,07-03-2021,06-03-2021,10
1603,1037,46100,30-08-2021,04-09-2021,02-09-2021,10
1604,1012,5577,20-07-2021,13-08-2021,11-08-2021,10
1605,1055,30380,20-08-2021,06-09-2021,07-09-2021,15
1606,1013,8235,31-01-2021,08-02-2021,09-02-2021,6
1607,1023,22755,19-10-2021,12-11-2021,13-11-2021,9
1608,1089,28051,13-08-2021,15-08-2021,17-08-2021,1
1609,1099,17512,22-04-2021,08-05-2021,06-05-2021,14
1610,1030,35900,04-08-2021,31-08-2021,02-09-2021,13
1611,1017,18070,01-05-2021,25-05-2021,24-05-2021,2
1612,1062,23040,10-05-2021,12-05-2021,14-05-2021,3
1613,1084,4617,23-05-2021,07-06-2021,09-06-2021,5
1614,1089,78540,18-04-2021,03-05-2021,01-05-2021,2
1615,1086,88045,31-01-2021,10-02-2021,09-02-2021,14
1616,1013,21240,13-05-2021,14-05-2021,12-05-2021,6
1617,1059,7072,30-08-2021,07-09-2021,08-09-2021,2
1618,1019,9531,01-08-2021,26-08-2021,25-08-2021,1
1619,1049,30881,25-02-2021,04-03-2021,05-03-2021,4
1620,1100,22780,19-07-2021,01-08-2021,31-07-2021,12
1621,1012,2452,16-07-2021,07-08-2021,08-08-2021,2
1622,1061,35660,16-05-2021,07-06-2021,08-06-2021,13
1623,1019,24240,20-10-2021,30-10-2021,01-11-2021,15
1624,1076,14530,19-03-2021,08-04-2021,07-04-2021,9
1625,1009,14745,17-07-2021,28-07-2021,30-07-2021,15
1626,1071,13140,30-09-2021,17-10-2021,18-10-2021,15
1627,1028,38442,03-04-2021,08-04-2021,10-04-2021,15
1628,1078,32145,08-09-2021,28-09-2021,26-09-2021,10
1629,1095,22775,07-08-2021,20-08-2021,18-08-2021,9
1630,1052,12288,12-01-2021,31-01-2021,02-02-2021,7
1631,1083,88505,14-04-2021,08-05-2021,06-05-2021,13
1632,1016,72210,11-04-2021,17-04-2021,18-04-2021,9
1633,1069,23090,02-07-2021,13-07-2021,15-07-2021,3
1634,1099,6824,13-10-2021,23-10-2021,24-10-2021,13
1635,1012,28997,15-07-2021,05-08-2021,06-08-2021,15
1636,1025,21550,02-04-2021,07-04-2021,09-04-2021,12
1637,1052,13482,06-08-2021,18-08-2021,19-08-2021,7
1638,1085,92425,03-10-2021,17-10-2021,19-10-2021,11
1639,1100,3805,30-03-2021,22-04-2021,20-04-2021,14
1640,1053,15010,23-01-2021,26-01-2021,25-01-2021,15
1641,1023,12081,10-03-2021,22-03-2021,21-03-2021,15
1642,1016,60055,11-01-2021,26-01-2021,24-01-2021,10
1643,1057,15775,18-05-2021,24-05-2021,25-05-2021,2
1644,1039,7700,13-03-2021,22-03-2021,21-03-2021,5
1645,1053,3575,19-08-2021,13-09-2021,15-09-2021,9
1646,1042,23810,08-05-2021,28-05-2021,27-05-2021,14
1647,1058,36800,06-02-2021,11-02-2021,09-02-2021,3
1648,1039,39648,16-07-2021,19-07-2021,17-07-2021,7
1649,1014,13063,28-07-2021,16-08-2021,18-08-2021,9
1650,1095,87900,02-01-2021,15-01-2021,16-01-2021,13
1651,1005,14409,22-05-2021,25-05-2021,23-05-2021,10
1652,1035,27470,09-03-2021,27-03-2021,26-03-2021,13
1653,1087,18190,19-02-2021,18-03-2021,20-03-2021,10
1654,1093,26022,18-08-2021,30-08-2021,01-09-2021,9
1655,1075,91751,25-05-2021,06-06-2021,04-06-2021,12
1656,1018,29305,22-03-2021,23-03-2021,25-03-2021,6
1657,1076,24812,22-07-2021,28-07-2021,27-07-2021,7
1658,1009,36047,23-05-2021,05-06-2021,03-06-2021,12
1659,1074,13486,30-09-2021,15-10-2021,16-10-2021,2
1660,1058,28495,16-08-2021,25-08-2021,23-08-2021,9
1661,1017,29090,14-09-2021,17-09-2021,18-09-2021,7
1662,1007,20230,19-09-2021,29-09-2021,30-09-2021,3
1663,1046,3429,09-04-2021,10-04-2021,09-04-2021,1
1664,1013,89280,07-01-2021,20-01-2021,18-01-2021,10
1665,1040,26013,10-03-2021,26-03-2021,28-03-2021,14
1666,1042,13339,25-08-2021,11-09-2021,12-09-2021,9
1667,1009,96211,23-03-2021,28-03-2021,26-03-2021,3
1668,1050,95097,15-03-2021,30-03-2021,01-04-2021,4
1669,1027,18550,18-06-2021,02-07-2021,01-07-2021,11
1670,1066,25963,06-03-2021,01-04-2021,31-03-2021,15
1671,1005,12995,22-06-2021,08-07-2021,06-07-2021,2
1672,1029,56312,12-02-2021,25-02-2021,27-02-2021,3
1673,1037,3178,05-02-2021,19-02-2021,21-02-2021,12
1674,1038,59063,29-01-2021,05-02-2021,03-02-2021,13
1675,1083,9950,05-06-2021,13-06-2021,14-06-2021,12
1676,1008,80230,24-09-2021,11-10-2021,09-10-2021,7
1677,1065,1526,05-07-2021,08-07-2021,07-07-2021,3
1678,1086,9030,28-04-2021,14-05-2021,16-05-2021,3
1679,1017,8431,05-03-2021,22-03-2021,21-03-2021,12
1680,1071,8686,04-05-2021,22-05-2021,23-05-2021,4
1681,1089,18900,10-10-2021,19-10-2021,20-10-2021,9
1682,1045,47800,28-02-2021,18-03-2021,16-03-2021,14
1683,1004,13845,01-01-2021,05-01-2021,03-01-2021,15
1684,1036,4313,12-10-2021,17-10-2021,15-10-2021,5
1685,1070,88085,06-08-2021,21-08-2021,19-08-2021,3
1686,1031,39480,14-06-2021,15-06-2021,16-06-2021,5
1687,1019,27170,30-03-2021,12-04-2021,10-04-2021,10
1688,1061,76105,08-03-2021,29-03-2021,28-03-2021,5
1689,1054,89227,03-10-2021,28-10-2021,29-10-2021,6
1690,1039,20530,05-10-2021,26-10-2021,28-10-2021,9
1691,1091,6414,03-04-2021,19-04-2021,21-04-2021,7
1692,1074,13733,18-06-2021,05-07-2021,04-07-2021,14
1693,1090,30882,29-04-2021,16-05-2021,18-05-2021,13
1694,1019,4297,17-04-2021,11-05-2021,13-05-2021,14
1695,1039,23058,01-07-2021,20-07-2021,19-07-2021,10
1696,1067,85139,01-09-2021,27-09-2021,26-09-2021,3
1697,1045,29057,20-07-2021,28-07-2021,27-07-2021,5
1698,1013,27600,19-05-2021,13-06-2021,14-06-2021,10
1699,1092,89900,29-01-2021,12-02-2021,14-02-2021,1
1700,1058,26210,01-07-2021,26-07-2021,27-07-2021,6
1701,1020,14405,28-08-2021,10-09-2021,11-09-2021,14
1702,1092,40323,23-06-2021,14-07-2021,15-07-2021,13
1703,1072,74825,07-02-2021,28-02-2021,01-03-2021,10
1704,1061,3423,21-07-2021,27-07-2021,26-07-2021,1
1705,1039,20561,14-01-2021,25-01-2021,26-01-2021,6
1706,1001,9614,20-07-2021,21-07-2021,22-07-2021,8
1707,1003,13840,12-05-2021,18-05-2021,19-05-2021,2
1708,1077,2410,24-10-2021,10-11-2021,08-11-2021,5
1709,1092,13346,17-06-2021,13-07-2021,15-07-2021,6
1710,1062,5021,07-02-2021,08-02-2021,06-02-2021,15
1711,1063,1008,22-06-2021,08-07-2021,06-07-2021,3
1712,1025,12945,18-08-2021,29-08-2021,31-08-2021,3
1713,1056,39401,14-07-2021,09-08-2021,08-08-2021,14
1714,1033,71907,07-02-2021,19-02-2021,17-02-2021,14
1715,1038,84061,19-10-2021,12-11-2021,10-11-2021,1
1716,1006,13635,31-07-2021,26-08-2021,25-08-2021,9
1717,1058,13412,11-03-2021,05-04-2021,04-04-2021,15
1718,1044,15700,13-05-2021,20-05-2021,22-05-2021,2
1719,1045,25585,19-09-2021,24-09-2021,22-09-2021,15
1720,1032,50960,12-03-2021,23-03-2021,21-03-2021,14
1721,1045,2374,28-08-2021,04-09-2021,03-09-2021,12
1722,1061,11310,24-10-2021,20-11-2021,19-11-2021,15
1723,1047,55570,03-10-2021,16-10-2021,17-10-2021,10
1724,1021,31975,04-03-2021,28-03-2021,30-03-2021,10
1725,1080,20040,26-09-2021,05-10-2021,07-10-2021,6
1726,1085,2804,15-09-2021,05-10-2021,04-10-2021,1
1727,1075,20775,01-05-2021,18-05-2021,16-05-2021,5
1728,1036,71720,29-08-2021,30-08-2021,29-08-2021,1
1729,1099,23906,18-02-2021,01-03-2021,27-02-2021,7
1730,1019,29026,20-06-2021,10-07-2021,12-07-2021,13
1731,1020,71915,21-06-2021,02-07-2021,01-07-2021,10
1732,1057,5108,09-05-2021,29-05-2021,31-05-2021,7
1733,1018,29240,26-05-2021,22-06-2021,23-06-2021,10
1734,1047,29055,25-01-2021,31-01-2021,01-02-2021,7
1735,1049,22461,03-10-2021,16-10-2021,17-10-2021,11
1736,1014,3254,10-04-2021,03-05-2021,01-05-2021,13
1737,1015,12246,26-05-2021,30-05-2021,28-05-2021,13
1738,1031,45700,16-07-2021,09-08-2021,08-08-2021,4
1739,1001,8081,14-09-2021,23-09-2021,24-09-2021,11
1740,1054,77440,05-02-2021,10-02-2021,12-02-2021,9
1741,1003,31170,03-02-2021,17-02-2021,16-02-2021,5
1742,1016,86188,21-10-2021,01-11-2021,02-11-2021,14
1743,1087,54315,25-03-2021,27-03-2021,26-03-2021,1
1744,1057,1044,25-01-2021,14-02-2021,15-02-2021,10
1745,1075,48967,21-03-2021,01-04-2021,03-04-2021,2
1746,1012,11070,19-06-2021,27-06-2021,25-06-2021,5
1747,1074,41630,11-05-2021,28-05-2021,30-05-2021,3
1748,1096,38550,16-05-2021,06-06-2021,07-06-2021,14
1749,1016,13515,20-09-2021,24-09-2021,22-09-2021,11
1750,1072,6283,19-02-2021,01-03-2021,27-02-2021,1
1751,1076,37975,20-06-2021,06-07-2021,04-07-2021,2
1752,1024,4809,08-10-2021,12-10-2021,14-10-2021,2
1753,1028,98200,20-02-2021,28-02-2021,01-03-2021,1
1754,1008,11250,30-06-2021,23-07-2021,21-07-2021,14
1755,1092,71250,11-04-2021,06-05-2021,08-05-2021,12
1756,1036,32115,19-03-2021,29-03-2021,30-03-2021,10
1757,1090,45570,03-06-2021,15-06-2021,17-06-2021,11
1758,1008,13485,27-03-2021,21-04-2021,23-04-2021,3
1759,1058,2443,06-06-2021,03-07-2021,05-07-2021,13
1760,1060,17205,09-07-2021,11-07-2021,13-07-2021,1
1761,1050,35720,03-10-2021,25-10-2021,26-10-2021,3
1762,1028,27213,13-08-2021,20-08-2021,22-08-2021,12
1763,1092,80620,18-03-2021,05-04-2021,06-04-2021,14
1764,1041,64053,16-09-2021,04-10-2021,05-10-2021,7
1765,1100,5782,15-01-2021,01-02-2021,30-01-2021,13
1766,1064,38408,06-08-2021,15-08-2021,16-08-2021,10
1767,1027,31748,28-04-2021,30-04-2021,28-04-2021,8
1768,1063,48180,29-09-2021,16-10-2021,17-10-2021,14
1769,1017,37500,10-09-2021,04-10-2021,02-10-2021,8
1770,1073,13050,06-02-2021,28-02-2021,27-02-2021,8
1771,1033,6600,06-06-2021,18-06-2021,20-06-2021,5
1772,1084,2418,07-06-2021,27-06-2021,25-06-2021,9
1773,1077,78320,19-07-2021,07-08-2021,05-08-2021,7
1774,1092,35502,23-06-2021,13-07-2021,11-07-2021,1
